,logFC,AveExpr,t,P.Value,adj.P.Val,B
AC010789.1,1.09142528552987,1.02086457347813,5.98606162630656,3.91879278237283e-09,2.92583999249417e-08,9.73675677047848
SCUBE3,1.17362188454618,2.31755465995263,5.98264960614353,3.99658668751734e-09,2.98127865066317e-08,9.71762132867148
TMEM213,-1.1485778841288,1.44843137859499,-5.98031968440118,4.05057271689183e-09,3.02040302110539e-08,9.70456004725081
IGHV3-49,1.73474748467848,6.26692569408808,5.98021730204216,4.05296124600623e-09,3.02180176998248e-08,9.70398620533917
PPP2R2C,1.23385359073071,1.25533843654832,5.97975998752424,4.0636469584505e-09,3.02938558610114e-08,9.70142311256616
IGHV3-74,1.57168271600591,6.47163224778473,5.97736726935886,4.12000559259478e-09,3.06790763886735e-08,9.68801553704355
IGLV2-5,1.03267292411719,1.6493021641635,5.97673030816518,4.13513683783083e-09,3.07839705631014e-08,9.68444712245437
HOXA10,1.08339979585127,1.16410829146169,5.97181179103862,4.25381854776352e-09,3.16275460537513e-08,9.65690358502676
KNDC1,-1.05843211724829,2.12894953127318,-5.97159576405475,4.25910668996176e-09,3.16588762886828e-08,9.65569429620619
LRRC10B,-1.21437895462564,2.32182388776717,-5.96918361939496,4.31859127870936e-09,3.20848522355442e-08,9.64219405081892
RNY4P19,1.03269575262058,1.3143089720912,5.9640107375065,4.448903519416e-09,3.30113906115246e-08,9.6132586757842
IGHM,1.77616554828847,8.81032959176576,5.96075194636586,4.53295889375759e-09,3.35843533978988e-08,9.59504137144491
CD24,1.13844179553789,7.59954463372971,5.95167474941336,4.77534489265852e-09,3.52781746407004e-08,9.54434400699673
NR0B2,-1.5341157135331,2.44335115904857,-5.95005387653111,4.8199376374507e-09,3.55853043312125e-08,9.53529834130476
IGHV3-7,1.41140949182545,3.71494377827225,5.94298536193823,5.01919938317194e-09,3.69730750212958e-08,9.49587607331521
IGLV2-8,1.62481423910563,6.32346660380645,5.94023475528785,5.09889224509942e-09,3.75366613966612e-08,9.48054659579399
CIT,1.24709781693732,4.13802589231293,5.93770150134798,5.17337899814568e-09,3.80659939316741e-08,9.46643395888158
TUBB2B,1.55656717221568,2.51132646292276,5.92215052851483,5.65444702978749e-09,4.14556286903365e-08,9.37991597606835
LINC01564,1.07237448409828,1.48798093094505,5.9199909873052,5.72461172654828e-09,4.19439539954379e-08,9.36791709647206
PLA2G4A,1.33769107355683,4.8406599745817,5.9194986502432,5.74072652551638e-09,4.20515709620786e-08,9.36518210271763
IL36RN,1.04279659085053,0.983009226448061,5.91909521018856,5.75396459609029e-09,4.21380672669446e-08,9.36294109179356
STEAP2,1.00324107869034,3.31089340308725,5.91889345054298,5.76059609663747e-09,4.21761506513813e-08,9.36182041656296
DMRTA2,1.01152566700324,0.994447616927649,5.91658884359281,5.83687561597756e-09,4.27134063886871e-08,9.34902184230442
SLC4A11,1.09106662212206,2.5991492026917,5.91174562866124,6.00040461148623e-09,4.38447615908474e-08,9.3221394394601
CR2,1.22525809992489,2.16693007821545,5.91025861439068,6.05150362509289e-09,4.42017004158786e-08,9.31388960360341
LINC00460,1.24493962497549,1.51202440832829,5.90827368082982,6.12037479252839e-09,4.46936748261725e-08,9.30288019213971
IGKV1OR2-6,1.3351431364255,2.44661429325124,5.90618953683503,6.19351098516637e-09,4.51964686335387e-08,9.2913240071687
COL9A2,1.17285973225959,3.73884126476169,5.90175494682997,6.35197620016171e-09,4.63046101775053e-08,9.2667469620735
IGHV3-73,1.87476318728863,5.59923767619875,5.89981128284557,6.42267097100257e-09,4.67621225063557e-08,9.25598004890752
UPK3A,1.07296632582114,1.5531814119099,5.89589682593204,6.56738395141708e-09,4.77390818116206e-08,9.23430540079799
BPIFA2,1.48327857981926,1.70607796225058,5.89544461368026,6.58430523583465e-09,4.78502813797315e-08,9.23180228150916
IGLV3-10,1.85313574544845,6.65227573293681,5.8857178305851,6.95873783381864e-09,5.04035996619888e-08,9.1780027172063
C6orf141,1.00277046211751,2.06450647420971,5.87737440241866,7.29639887052197e-09,5.27456343224364e-08,9.1319168336435
GRIN2D,1.01383434695868,1.72156813917063,5.87577750827242,7.36282301446662e-09,5.32192865865384e-08,9.12310276132189
CEMIP,1.24511758350926,3.89296592476043,5.86759199683316,7.71267268694498e-09,5.55640511946172e-08,9.07795583730482
HOXC11,1.07218216002285,0.982490417700979,5.86512144243483,7.82141237550317e-09,5.62855192414415e-08,9.0643404542654
AL353150.1,-1.0017145838109,2.48383214804702,-5.86491573913621,7.83053337538942e-09,5.63305231391067e-08,9.06320703781754
LY6K,1.43621168306208,1.93349111243972,5.85340773618934,8.35766352648558e-09,5.99177682671217e-08,8.99985416934538
TMPRSS2,-1.19472655849261,5.44435028538565,-5.85003333143165,8.518682685529e-09,6.10201896110487e-08,8.9812984584136
RFLNA,1.00632900381692,2.00209253515909,5.83716921429857,9.16073689593675e-09,6.54601735175461e-08,8.91064567063057
IGHV2-70,1.73077808723756,5.12250566788395,5.83117063404897,9.47602680013343e-09,6.7631153735319e-08,8.87774689419401
IGHA1,1.54943469011712,11.9900706184131,5.83044726532468,9.51475495029289e-09,6.78911171017388e-08,8.87378164533989
HLA-DQB1,-1.14905574076039,7.27514255744025,-5.82842573942433,9.62380447205856e-09,6.86027803548848e-08,8.86270266173403
WFDC2,1.30550823623572,8.95334593778021,5.82350691364314,9.89425983021577e-09,7.03859850178947e-08,8.83575915693413
IGHV4-31,1.69502782453295,5.75586624205179,5.82068713565839,1.00526275109475e-08,7.14694523812095e-08,8.82032250232659
AL122127.2,1.26070769665212,2.89402092098327,5.82036254214856,1.00710155133535e-08,7.15915465355239e-08,8.81854596357766
IGLV2-11,1.61848357224281,7.62320587837481,5.8073814150999,1.08338724272903e-08,7.67367832135122e-08,8.74757034231984
KLK11,-1.843941717859,3.42325646573052,-5.80589792535227,1.09245576067829e-08,7.73573993343006e-08,8.73946811364167
AC103563.3,1.10684205090274,1.76442304311251,5.80506058260506,1.09760702277823e-08,7.77066218720758e-08,8.73489568827082
MMP10,1.38796788880869,1.99016558861348,5.79991148156054,1.12980813507628e-08,7.98999662408514e-08,8.70679110572836
TRPM8,1.07945693163189,1.00253517591223,5.79865897145055,1.13777913701361e-08,8.04250740912787e-08,8.69995804174207
NRK,1.01305262836342,1.20684771749934,5.79372767398397,1.16969803711999e-08,8.25624705530274e-08,8.67306802827191
DLL3,1.16939870601193,1.100077293694,5.79367184399254,1.1700643574608e-08,8.25784374326722e-08,8.67276370692301
ABCA4,1.32928601257171,1.8935612153834,5.78479369441729,1.22976183377446e-08,8.65325966559207e-08,8.6244031200138
HOXC10,1.58381732804134,1.56414800175923,5.78375012629095,1.23697084250721e-08,8.70086973573097e-08,8.61872295236987
ALOX15B,-1.52106743427557,5.1522705073119,-5.78286234345894,1.24313608091981e-08,8.74110645875107e-08,8.61389144050017
HOXB7,1.22329876249634,3.70181937629031,5.78082738463587,1.25738110412644e-08,8.83810703816391e-08,8.60281921309797
GAL,1.24534155936542,1.33837417663263,5.77332260477021,1.31130352159298e-08,9.19847738105776e-08,8.56201540395392
IGKV2D-29,1.70378601576096,4.74301343779459,5.77072914323461,1.33045640896308e-08,9.32573466937594e-08,8.54792553137296
MDFI,1.01159118072271,4.38215482951532,5.77017449046095,1.33458779210271e-08,9.3517935193139e-08,8.5449129153832
IGHV3-64,1.52927722265628,3.2358700079096,5.76876531651237,1.34514045036941e-08,9.42349790370528e-08,8.53726008862174
IGKV6-21,1.63693460485093,3.93482781320684,5.7641754703855,1.38007833921218e-08,9.66136799578187e-08,8.51234538048179
PGGHG,1.31186032390297,5.45796845658522,5.76358930386309,1.38460340183201e-08,9.69074400868959e-08,8.50916480010116
IGKV1D-12,1.25680433414945,2.10743052256041,5.75849625050139,1.42453371777719e-08,9.95484565548399e-08,8.4815415734938
MIRLET7D,-1.08920875861836,2.72865944134221,-5.75578293427114,1.44626225375024e-08,1.00959143327646e-07,8.4668341577911
AC134879.2,1.16660205922245,2.02344706111996,5.74672503828146,1.52116215132539e-08,1.06036966144075e-07,8.41778060602637
CST4,1.03568276801493,0.96102535226595,5.7385821346087,1.59171135769932e-08,1.10784463864056e-07,8.37374058426758
ANPEP,-1.22383359584822,4.31645376615491,-5.73282267927985,1.64352429388876e-08,1.14242286629574e-07,8.34262455270798
EDIL3,-1.02761715260257,4.4391041205942,-5.73245316675641,1.64690397927473e-08,1.14463406084856e-07,8.34062916846257
SLC6A20,-1.09671620502874,1.64663942345579,-5.73189353352567,1.65203546386557e-08,1.14779755003311e-07,8.33760734061894
IGHV1-3,1.57219852712068,2.94447344151617,5.73108342126612,1.65949127822947e-08,1.1527175814825e-07,8.33323347438793
SLC7A10,1.06005118484638,1.09924066079614,5.7210241229146,1.75484562502314e-08,1.21493118110671e-07,8.27896804573299
GNG4,1.26069475199696,1.47663727393398,5.71883249161002,1.77631761735296e-08,1.2290749909785e-07,8.26715637148282
FAM81B,-1.05511443113931,1.97745789639186,-5.71172465505756,1.8477299846815e-08,1.27549203369827e-07,8.22887666613021
FOXA2,-1.42980321267945,4.50347652155628,-5.70985272489201,1.86699754910439e-08,1.28803817803014e-07,8.21880228321309
KCNK1,1.01813997774075,4.71238453447082,5.70828253469562,1.88331008599129e-08,1.29914009653739e-07,8.21035406549803
CPM,-1.07226074673532,5.97013843184638,-5.70733419064941,1.89322945989576e-08,1.30567701740389e-07,8.20525261268839
IGKV1D-33,1.11334753553209,1.31750500189948,5.70684816791453,1.89833279826237e-08,1.30858407560219e-07,8.20263842850684
CCL21,-1.2058572793255,6.64206470117822,-5.70410028790304,1.92743901782033e-08,1.32771623226151e-07,8.18786203953933
MUC5B,2.26320166757707,4.07866917621424,5.69744632398969,1.99973102035748e-08,1.37558528102042e-07,8.1521072901399
C1orf116,-1.30918452734373,6.47879507815236,-5.68184216435321,2.17977066940503e-08,1.49385260131853e-07,8.06840423786127
HKDC1,1.10829611036236,3.50998838767877,5.67304104762506,2.28817726922259e-08,1.56396372368597e-07,8.02128354253802
IGLVI-70,1.1285183900397,1.55347951308665,5.67293176130754,2.28955583395409e-08,1.56472450999056e-07,8.02069883698857
MUC21,1.93669047463777,4.17057912148707,5.66657455917668,2.3711535841511e-08,1.6178635094084e-07,7.98670362755241
IGHV6-1,1.42680546396711,3.21312341373428,5.66574584940567,2.38199680415791e-08,1.62488573661411e-07,7.98227458528092
PTHLH,1.09028113397966,1.88805505360034,5.661455129884,2.4389149203295e-08,1.6604455073857e-07,7.95935201588219
KCNK5,1.04871398107181,5.17564277215346,5.66042100953926,2.45282965120536e-08,1.66972596422663e-07,7.9538296780683
CTA-384D8.31,1.16660690845708,2.1739873909598,5.65337593777314,2.54970285271417e-08,1.7328688507065e-07,7.91623191205587
SULT2B1,-1.04014056246502,3.44014154943556,-5.65226802286636,2.56527218935508e-08,1.74304833175248e-07,7.91032303419994
CYP2B7P,-1.6857988308281,5.59575291522871,-5.64960009671478,2.60314470064456e-08,1.7667450756171e-07,7.89609831939705
KCNE4,1.13554944055773,3.01677884705893,5.62364926545081,3.00108469327373e-08,2.02146205316762e-07,7.75804634128579
SP5,1.08917888560244,2.35910148771081,5.61703687027048,3.11158826052928e-08,2.0915920266774e-07,7.72296037771635
IGKV1-13,1.05062096179492,1.39206366460893,5.61367795576665,3.1692270337692e-08,2.12779924966977e-07,7.70515173733435
IGKV1D-16,1.45928390385277,3.62631304254193,5.6135233058762,3.17190567745468e-08,2.12922297059025e-07,7.70433202673178
TIMM8AP1,1.23934098883609,2.56839572263608,5.60978014011682,3.23741583063039e-08,2.16998537729664e-07,7.68449777423282
AKR1B15,1.08266787608782,1.04732985368704,5.60496410522498,3.32364107439826e-08,2.22474455017473e-07,7.65899592882989
IGHV3-63,1.01072440664973,2.24824697723889,5.60166756959339,3.38394504893912e-08,2.26177084706706e-07,7.64155136584915
GCLC,1.20653949826863,4.33977285178465,5.59814751914649,3.44951260914197e-08,2.30350525898039e-07,7.62293409469542
ELF5,-1.154365685129,2.46115264858445,-5.59511481934261,3.50699188851145e-08,2.33897349694566e-07,7.60690273665099
H2AW,1.34524584006761,3.8031221123716,5.58632282786517,3.67894298329269e-08,2.44700983578947e-07,7.56047051620325
ICAM1,-1.02541132299268,7.75865290901046,-5.58563587692272,3.69271825797735e-08,2.45423352152311e-07,7.55684533319365
GJB3,1.44631908245586,2.647620839762,5.57923411992062,3.82352666721713e-08,2.53630855050583e-07,7.52308102322334
INHA,1.548386878675,1.72190247814066,5.57471175807223,3.91863751850512e-08,2.59852225546416e-07,7.49924985778611
ACHE,1.22512321347571,2.89264525324853,5.57425877906396,3.92829001916119e-08,2.6043369758079e-07,7.49686377551748
IGKV1-27,1.53155117659428,6.23699720377136,5.56455563666022,4.14069393271665e-08,2.73591333510662e-07,7.44579363852524
KCNQ1,-1.01963050371442,4.67052628038342,-5.56349865835535,4.16449493477417e-08,2.75010647020415e-07,7.44023527947861
UGT8,1.12652547596907,2.63913647843401,5.54831707244732,4.52138726985541e-08,2.97412413962878e-07,7.36050336451088
NCCRP1,1.35206518419427,2.06084426454004,5.54513034898572,4.59999118933465e-08,3.02245574935347e-07,7.34379174049167
HPGD,-1.4968092422452,4.99762663834489,-5.53448582600955,4.87229801236527e-08,3.19425473028681e-07,7.28803247132028
LINC01671,-1.01306899599539,2.27157462685069,-5.52537441182983,5.11777795095282e-08,3.34811407340723e-07,7.24038005558226
KRT6A,2.05478321597147,2.70443537232646,5.50509546340923,5.70805788937786e-08,3.71449172887438e-07,7.13457349197788
ITGB4,1.15647251766027,6.05702402559077,5.50303351518248,5.7716568152769e-08,3.75380610658563e-07,7.12383462755168
H4C5,1.04603364859797,1.40328332358938,5.4946852567189,6.03626178557014e-08,3.91639362745413e-07,7.08039268325004
SPRR1B,1.85315409740057,2.05275462935021,5.49400377949552,6.05837473032048e-08,3.9290106718269e-07,7.07684907378155
FGB,2.5535977938023,2.69037094244194,5.48064703114057,6.50801366269775e-08,4.20395998741868e-07,7.00747473719794
AC089999.1,-1.13585859938249,1.61396719378803,-5.47964442469518,6.54304342806417e-08,4.22519878999941e-07,7.00227333920312
AC092868.2,1.11367208736541,1.48031204790001,5.47341519697836,6.7648245304342e-08,4.36060330428584e-07,6.96997595350574
MIR3189,1.42288649776297,2.65254159748399,5.47225516129384,6.80692456070514e-08,4.38503136691267e-07,6.96396501482324
IGLV7-43,1.48306276912743,5.12198022560978,5.4701425232325,6.88425119299553e-08,4.43290720870502e-07,6.95302092012168
CCL18,-1.2816286483943,7.10845332440065,-5.46280481077543,7.15951056448641e-08,4.59959923315566e-07,6.91503876327677
SDR16C5,-1.08216653695473,5.37442881664318,-5.46097845492894,7.22966683416717e-08,4.64163511843295e-07,6.90559210130615
Z73417.1,1.02977339418366,1.76796732967766,5.45512522492176,7.45903675749937e-08,4.78264478256634e-07,6.87533584851755
SLC34A2,-1.495967471843,9.63363990157556,-5.4506201507913,7.6403745773696e-08,4.89359266291034e-07,6.85206820891671
AC005993.1,1.02777504854857,1.02588484801679,5.44576622891677,7.84054515959274e-08,5.01253987000843e-07,6.82701812131444
HOXB9,1.49637262294533,1.45014038858156,5.44297066311402,7.95813283615537e-08,5.08331123606293e-07,6.81259985631579
FOXI3,1.03672917543843,0.965626845811975,5.43653092607106,8.23555552299084e-08,5.25026686223942e-07,6.77941184115154
FAM177B,1.0126373451597,1.56566197607638,5.43627788020729,8.24664627500204e-08,5.25620026123143e-07,6.7781084554962
AL049555.1,1.06786726741515,1.42088118433443,5.43466214684321,8.31780499046248e-08,5.29926268001165e-07,6.76978743690938
PFN2,1.02385893892177,5.82032455944998,5.4267048869859,8.67704061840376e-08,5.51501585212424e-07,6.72883993279465
CRABP1,1.27660691990645,1.3514630566907,5.42171236709892,8.91007393366758e-08,5.65641897352973e-07,6.70317623272502
IGKV5-2,1.40228395466928,3.32438141446448,5.41202586311466,9.37965980393045e-08,5.93726119132266e-07,6.6534438522749
SCARNA21,1.06508993959678,1.53866892788934,5.40339765116632,9.81810554185668e-08,6.20014469544572e-07,6.60921212397967
LINC00942,1.31748394822358,1.3363266088537,5.40072584194163,9.95786305058073e-08,6.28301608473533e-07,6.59552818171193
KRT81,1.49396307986518,1.8420271389412,5.39193405729463,1.0431510555589e-07,6.5692100558319e-07,6.55054304311396
IGLV5-45,1.50549381160895,4.61788591456266,5.38621934752328,1.07510333410151e-07,6.76031583327372e-07,6.52133773048016
IGKV2D-28,1.05668989061877,1.28433360044387,5.37988169090364,1.11164958292086e-07,6.98267111991791e-07,6.48898133845536
IGLV7-46,1.48208409602157,5.33135159268285,5.37686771711358,1.12944997899197e-07,7.08617445835943e-07,6.47360574376351
TNNT1,1.61390699767402,3.35067384266593,5.36927997586354,1.17549623705603e-07,7.35915768067225e-07,6.43493163844671
ENO3,1.02484772926479,2.37545870141645,5.3554260264445,1.26431159995794e-07,7.88445636211206e-07,6.3644457915839
ELN,-1.09576350086695,5.1616985099413,-5.32882979750041,1.45341366500741e-07,9.00939152168771e-07,6.22958902233911
EDN2,1.21232063122788,2.61229882226674,5.3150076130252,1.56224680242478e-07,9.65631428713947e-07,6.15974193510097
GAPDHP1,1.17229775695651,3.36862386155779,5.31388717561588,1.57140722636675e-07,9.7071165609059e-07,6.15408723027858
IGHD3-3,1.39934378535902,2.50036704997223,5.30292659498134,1.66380935368189e-07,1.02467707092271e-06,6.09882720470584
STEAP4,-1.1369273315173,5.30266822744802,-5.29974980449392,1.69156147185981e-07,1.04002973115453e-06,6.08282997329199
MIR8071-2,1.224200183067,3.16582099630503,5.29674933440239,1.71818507466944e-07,1.05529795676185e-06,6.06772856260578
PRSS2,1.73696775302943,2.2319067390207,5.29050914260101,1.77486250444568e-07,1.08761537000436e-06,6.03634626587966
NR4A2,-1.00894552207649,4.23635295627043,-5.27959507493785,1.87837730379665e-07,1.14735000032301e-06,5.98153893656982
ANXA1,-1.03136784591633,7.47610705835383,-5.27200137104661,1.9538274926605e-07,1.19133752081962e-06,5.94346573379688
SMIM31,1.06576375114522,1.65118831710046,5.26291872365028,2.04793410123108e-07,1.2460115624895e-06,5.89799220991474
CNGA3,1.07776834208038,1.17840942981261,5.26102608647728,2.06808979130726e-07,1.25788520247748e-06,5.88852536824145
CEACAM7,1.06592637844436,1.29166411175419,5.25744215148302,2.10678497597989e-07,1.2803639195123e-06,5.87060718889808
HAL,1.01681579586563,1.91361345937207,5.25267819288089,2.15930829708636e-07,1.31052736498482e-06,5.84680644430238
RP4-610C12.3,1.15264938203883,2.32346921607443,5.25241012448231,2.1623011953347e-07,1.31220868874214e-06,5.84546775293211
CST6,-1.36758558786437,4.76673878209629,-5.25232148473254,2.16329171393676e-07,1.31267463230726e-06,5.84502511354722
SMIM24,1.00365279416697,1.25066141837794,5.25070714676083,2.18140849416299e-07,1.32298676506461e-06,5.8369647907351
